id,text,label,sub_label,toxic_spans,tokens,toxic_list,BIO_tags
3922,یہ بڑی بڑی توند والے بڑی بڑی داڑھیاں والے شمر کی اولاد ہے ان کی بدمعاشی دیکھو ان کی آواز ان کا اانداز دیکھو جہالت ٹپک رہی ہے بریانی گوشت شہوت کے شوقین,toxic,offensive,"{بے وقوفانہ, بندوق, گینگ بینجر, گولی مارنا}","['یہ', 'بڑی', 'بڑی', 'توند', 'والے', 'بڑی', 'بڑی', 'داڑھیاں', 'والے', 'شمر', 'کی', 'اولاد', 'ہے', 'ان', 'کی', 'بدمعاشی', 'دیکھو', 'ان', 'کی', 'آواز', 'ان', 'کا', 'اانداز', 'دیکھو', 'جہالت', 'ٹپک', 'رہی', 'ہے', 'بریانی', 'گوشت', 'شہوت', 'کے', 'شوقین']","['توند', 'شمر کی اولاد', 'بدمعاشی', 'جہالت']","['O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3924,اس بار تو انجینئر نے تمہارے علماء سو کی شلوار گیلی کردی ہے,toxic,hate,"{بے, جہنم, گھنے, طوطے, بے ہودہ, برتھ}","['اس', 'بار', 'تو', 'انجینئر', 'نے', 'تمہارے', 'علماء', 'سو', 'کی', 'شلوار', 'گیلی', 'کردی', 'ہے']",['شلوار گیلی کردی'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'O']"
3925,امریکہ مرداباد,toxic,hate,"{بے, دہ}","['امریکہ', 'مرداباد']",['مرداباد'],"['O', 'B-Toxic']"
3927,گردے خراب ھوتو پانی ہضم نہیں ھوتا معدہ خراب ھوتو کھانا ہضم نہیں ھوتا دل خراب ھوتو نمک ہضم نہیں ھوتا  اور نسل خراب ھوتو  حضرت عمر(رَضِيَ اللّٰه,toxic,offensive,"{بے, قاب}","['گردے', 'خراب', 'ھوتو', 'پانی', 'ہضم', 'نہیں', 'ھوتا', 'معدہ', 'خراب', 'ھوتو', 'کھانا', 'ہضم', 'نہیں', 'ھوتا', 'دل', 'خراب', 'ھوتو', 'نمک', 'ہضم', 'نہیں', 'ھوتا', 'اور', 'نسل', 'خراب', 'ھوتو', 'حضرت', 'عمر', '(', 'رَضِيَ', 'اللّٰه']",['نسل خراب'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O']"
3929,لڑو لڑو جاہلو,toxic,hate,{بےادب},"['لڑو', 'لڑو', 'جاہلو']",['جاہلو'],"['O', 'O', 'B-Toxic']"
3930,"حضرت عمر فرماتے ہیں کہ جنگ احد کے وقت سب بھاگ رہے تھے میں بھی بھاگ گیا اور  ایک پہاڑ پر چڑھ گیا اور خود کو ایسے محسوس کر رہا تھا جیسے گویا کوئی پہاڑی بکرا ہو حضرت عثمان تو پہلے ہی بھاگ گئے جو اہلسنت یہ تسلیم کرتی ہے  نبی پاک کو جنگ احد میں اکیلا اور تنہا چھوڑ جانے والے کو ہم اچھا کہیں واہ 
حضرت عمر نے نبی پاک کی نافرمانی کی جب نبی پاک صلی علیہ وسلم نے قلم  اور کاغذ مانگا تو کیوں عمر صاحب نے بولا کہ ہمارے لیے قرآن کافی ہے",toxic,offensive,{بےبس},"['حضرت', 'عمر', 'فرماتے', 'ہیں', 'کہ', 'جنگ', 'احد', 'کے', 'وقت', 'سب', 'بھاگ', 'رہے', 'تھے', 'میں', 'بھی', 'بھاگ', 'گیا', 'اور', 'ایک', 'پہاڑ', 'پر', 'چڑھ', 'گیا', 'اور', 'خود', 'کو', 'ایسے', 'محسوس', 'کر', 'رہا', 'تھا', 'جیسے', 'گویا', 'کوئی', 'پہاڑی', 'بکرا', 'ہو', 'حضرت', 'عثمان', 'تو', 'پہلے', 'ہی', 'بھاگ', 'گئے', 'جو', 'اہلسنت', 'یہ', 'تسلیم', 'کرتی', 'ہے', 'نبی', 'پاک', 'کو', 'جنگ', 'احد', 'میں', 'اکیلا', 'اور', 'تنہا', 'چھوڑ', 'جانے', 'والے', 'کو', 'ہم', 'اچھا', 'کہیں', 'واہ', 'حضرت', 'عمر', 'نے', 'نبی', 'پاک', 'کی', 'نافرمانی', 'کی', 'جب', 'نبی', 'پاک', 'صلی', 'علیہ', 'وسلم', 'نے', 'قلم', 'اور', 'کاغذ', 'مانگا', 'تو', 'کیوں', 'عمر', 'صاحب', 'نے', 'بولا', 'کہ', 'ہمارے', 'لیے', 'قرآن', 'کافی', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3932,بھاگ گیا تقیہ کر کے۔,toxic,offensive,"{بےچارے, وی, جاہل}","['بھاگ', 'گیا', 'تقیہ', 'کر', 'کے', '۔']",['بھاگ گیا تقیہ'],"['B-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O']"
3933,تمام پروگرامز والے افراط اور تفریط میں نہ پڑے ۔۔۔یعنی زیادتی اور نقصان میں نہ پڑے ۔۔۔تمام صحابہ کرام رضوان اللہ برحق مغفور ہیں ۔۔اور تمام اھل البیت عظام رضی اللہ عنھن بر حق مغفور ہیں ۔۔۔اھل السنت والجماعت ۔۔۔اللھم آمین ثم امین,toxic,offensive,"{بےحیا ماؤں کے, بےحیا حرامی بچے, بکواس}","['تمام', 'پروگرامز', 'والے', 'افراط', 'اور', 'تفریط', 'میں', 'نہ', 'پڑے', '۔', '۔', '۔', 'یعنی', 'زیادتی', 'اور', 'نقصان', 'میں', 'نہ', 'پڑے', '۔', '۔', '۔', 'تمام', 'صحابہ', 'کرام', 'رضوان', 'اللہ', 'برحق', 'مغفور', 'ہیں', '۔', '۔', 'اور', 'تمام', 'اھل', 'البیت', 'عظام', 'رضی', 'اللہ', 'عنھن', 'بر', 'حق', 'مغفور', 'ہیں', '۔', '۔', '۔', 'اھل', 'السنت', 'والجماعت', '۔', '۔', '۔', 'اللھم', 'آمین', 'ثم', 'امین']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3934,اس جعفری کی ایسی کی تیسی,toxic,hate,"{بےحیائی, غلیظ عورت}","['اس', 'جعفری', 'کی', 'ایسی', 'کی', 'تیسی']",['ایسی کی تیسی'],"['O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic']"
3935,بھاگ گیا کیونکہ اس کے بھنگ پینے کا وقت ہوا چاہتا ہے۔,toxic,offensive,{بےحیاوفاحشہ},"['بھاگ', 'گیا', 'کیونکہ', 'اس', 'کے', 'بھنگ', 'پینے', 'کا', 'وقت', 'ہوا', 'چاہتا', 'ہے', '۔']",['بھنگ پینے'],"['O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O']"
3936,سچ کو آنچ نھیں ھے لڈن جعفری دم دبا کر بھاگ گیا جھوٹ کے پاؤں نہیں ہوتے,toxic,offensive,{بےشرم},"['سچ', 'کو', 'آنچ', 'نھیں', 'ھے', 'لڈن', 'جعفری', 'دم', 'دبا', 'کر', 'بھاگ', 'گیا', 'جھوٹ', 'کے', 'پاؤں', 'نہیں', 'ہوتے']",['دم دبا کر بھاگ گیا'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O']"
3937,ان کو کس نے یہ کہا کہ ان کی شان کو یہ بیٹھ کر بتائیں کس کی شان کتنی تھی افضل البشر بعد الانبیاء وتحقیق سونا ابوبکر صدیق حضرت عمر رضی اللہ تعالی عنہ حضرت عثمان ذوالنورین رضی اللہ تعالی عنہ حضرت مولائے کائنات مولا علی رضی اللہ تعالی عنہ سب کا ادب احترام پیار دل میں ہونا چاہیے,toxic,offensive,{بےشرم},"['ان', 'کو', 'کس', 'نے', 'یہ', 'کہا', 'کہ', 'ان', 'کی', 'شان', 'کو', 'یہ', 'بیٹھ', 'کر', 'بتائیں', 'کس', 'کی', 'شان', 'کتنی', 'تھی', 'افضل', 'البشر', 'بعد', 'الانبیاء', 'وتحقیق', 'سونا', 'ابوبکر', 'صدیق', 'حضرت', 'عمر', 'رضی', 'اللہ', 'تعالی', 'عنہ', 'حضرت', 'عثمان', 'ذوالنورین', 'رضی', 'اللہ', 'تعالی', 'عنہ', 'حضرت', 'مولائے', 'کائنات', 'مولا', 'علی', 'رضی', 'اللہ', 'تعالی', 'عنہ', 'سب', 'کا', 'ادب', 'احترام', 'پیار', 'دل', 'میں', 'ہونا', 'چاہیے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3940,اللہ کے بندے خلفاء کے مقابلے میں یعنی حضرت صدیق اکبر  عمر فاروق  عثمان غنی  علی المرتضی رضی اللہ عنہ کے ساتھ حضرت امیر معاویہ رضی اللہ عنہ کو تو نا ملاو فرق رکھو  علم رکھنے والے ہو ۔اس کے مطابق بات کرو ۔۔۔۔۔,toxic,offensive,{بےغیرت عورت},"['اللہ', 'کے', 'بندے', 'خلفاء', 'کے', 'مقابلے', 'میں', 'یعنی', 'حضرت', 'صدیق', 'اکبر', 'عمر', 'فاروق', 'عثمان', 'غنی', 'علی', 'المرتضی', 'رضی', 'اللہ', 'عنہ', 'کے', 'ساتھ', 'حضرت', 'امیر', 'معاویہ', 'رضی', 'اللہ', 'عنہ', 'کو', 'تو', 'نا', 'ملاو', 'فرق', 'رکھو', 'علم', 'رکھنے', 'والے', 'ہو', '۔', 'اس', 'کے', 'مطابق', 'بات', 'کرو', '۔', '۔', '۔', '۔', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3941,مشکل  کشاء صرف اللہ  تعالٰی ہے، نہ حضرت علی رضی اللہ عنہ,toxic,offensive,"{بےغیرت, بے غیرتوں}","['مشکل', 'کشاء', 'صرف', 'اللہ', 'تعالٰی', 'ہے', '،', 'نہ', 'حضرت', 'علی', 'رضی', 'اللہ', 'عنہ']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3942,جاھل ملاؤں علی رضی اللہ عنہ مشکل کشا نہیں تھے,toxic,offensive,"{بےغیرت, جاہلوں}","['جاھل', 'ملاؤں', 'علی', 'رضی', 'اللہ', 'عنہ', 'مشکل', 'کشا', 'نہیں', 'تھے']",['جاھل ملاؤں'],"['B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3943,"ان کو حضرت عمر فاروق رضی اللہ عنہ سے بغض ھے
یہ اس رافضی کے کلام سے ثابت ھوا",toxic,offensive,"{بےغیرت, ذلیل, ذلالت}","['ان', 'کو', 'حضرت', 'عمر', 'فاروق', 'رضی', 'اللہ', 'عنہ', 'سے', 'بغض', 'ھے', 'یہ', 'اس', 'رافضی', 'کے', 'کلام', 'سے', 'ثابت', 'ھوا']",['بغض ھے'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3948,بھاگ گیا سالا,toxic,offensive,{بےغیرت},"['بھاگ', 'گیا', 'سالا']","['بھاگ', 'سالا']","['B-Toxic', 'O', 'B-Toxic']"
3949,"اللہ کے علاوہ کوئی بھی مشکل کشا  نہیں ہے

ایک صاحب نے اس میں علی رضی اللہ عنہ کو مشکل کشا کہ رہے ہیں جب کہ وہ غلط ہے",toxic,offensive,{بےغیرت},"['اللہ', 'کے', 'علاوہ', 'کوئی', 'بھی', 'مشکل', 'کشا', 'نہیں', 'ہے', 'ایک', 'صاحب', 'نے', 'اس', 'میں', 'علی', 'رضی', 'اللہ', 'عنہ', 'کو', 'مشکل', 'کشا', 'کہ', 'رہے', 'ہیں', 'جب', 'کہ', 'وہ', 'غلط', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3950,علی رضی اللہ عنہ مشکل کشا نہیں ہیں.... مشکل کشا صرف اللہ تعالیٰ ہے,toxic,offensive,{بےغیرت},"['علی', 'رضی', 'اللہ', 'عنہ', 'مشکل', 'کشا', 'نہیں', 'ہیں', 'مشکل', 'کشا', 'صرف', 'اللہ', 'تعالیٰ', 'ہے']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3951,فرشتے قبر میں اسکا علاج کرتے ہیں صحابہ کرام رضی اللہ عنہ کے بغض کا جن کو بخار ھوتا اہلحدیث سب کے سب صحابہ اور اہل بیت رضی اللہ عنہ  کی عزت اپنی جان سے بھی زیادہ کرتے ہیں,toxic,offensive,{بےغیرت},"['فرشتے', 'قبر', 'میں', 'اسکا', 'علاج', 'کرتے', 'ہیں', 'صحابہ', 'کرام', 'رضی', 'اللہ', 'عنہ', 'کے', 'بغض', 'کا', 'جن', 'کو', 'بخار', 'ھوتا', 'اہلحدیث', 'سب', 'کے', 'سب', 'صحابہ', 'اور', 'اہل', 'بیت', 'رضی', 'اللہ', 'عنہ', 'کی', 'عزت', 'اپنی', 'جان', 'سے', 'بھی', 'زیادہ', 'کرتے', 'ہیں']",['بغض کا'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3952,اصحاب محمد حق کے والی ابوبکر وعمر عثمان وعلی رضی اللہ تعالٰی عنہ اجمعین,toxic,offensive,{بےغیرتی},"['اصحاب', 'محمد', 'حق', 'کے', 'والی', 'ابوبکر', 'وعمر', 'عثمان', 'وعلی', 'رضی', 'اللہ', 'تعالٰی', 'عنہ', 'اجمعین']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3953,"ماشاء اللہ بہت ہی عمدہ.
انشاءاللہ یہ پروگرام ان حضرات کیلیے جنت الفردوس میں صحابہ کرام رضی اللہ عنہم سے ملاقات کا ذریعہ بنے گا.",toxic,offensive,{بےگناہ},"['ماشاء', 'اللہ', 'بہت', 'ہی', 'عمدہ', 'انشاءاللہ', 'یہ', 'پروگرام', 'ان', 'حضرات', 'کیلیے', 'جنت', 'الفردوس', 'میں', 'صحابہ', 'کرام', 'رضی', 'اللہ', 'عنہم', 'سے', 'ملاقات', 'کا', 'ذریعہ', 'بنے', 'گا']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3955,تھھووو تیری شکل پر ،،، سنڈاس کھانے والے منہ سے امیر معاویہ رضی اللہ عنہ وارضاہ کا نام تو لیتا ہے ،،، تیری حیثیت ایک بھنگی جتنی نہیں ہے,toxic,hate,"{بےنمازی, کفریہ}","['تھھووو', 'تیری', 'شکل', 'پر', '،', '،', '،', 'سنڈاس', 'کھانے', 'والے', 'منہ', 'سے', 'امیر', 'معاویہ', 'رضی', 'اللہ', 'عنہ', 'وارضاہ', 'کا', 'نام', 'تو', 'لیتا', 'ہے', '،', '،', '،', 'تیری', 'حیثیت', 'ایک', 'بھنگی', 'جتنی', 'نہیں', 'ہے']","['تھھووو تیری شکل پر', 'بھنگی']","['B-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O']"
3957,حضرت عائشہ صدیقہ رضی اللہ عنہ نے حضرت عثمان رضی اللہ تعالٰی کا قصاص طلب کیا تھا وہ صحیح تھا,toxic,offensive,"{بےہو دہ, بد ہضمی, بے کار}","['حضرت', 'عائشہ', 'صدیقہ', 'رضی', 'اللہ', 'عنہ', 'نے', 'حضرت', 'عثمان', 'رضی', 'اللہ', 'تعالٰی', 'کا', 'قصاص', 'طلب', 'کیا', 'تھا', 'وہ', 'صحیح', 'تھا']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3958,انجینئر  صاحب نے  کچھ ٹھیک باتوں میں  غلط اور جھوٹی باتیں بھی ملائی ہیں  ۔  امیر اہل سنت مولانا محمد الیاس قادری حفظہ اللہ تعالٰی نے ملوکیت کا نہیں  بلکہ شرف صحابیت کا دفاع کیا ہے  ۔ یہ سراسر بہتان ہے کہ انھوں نے عالمی ایجنسیوں کی وجہ سے امیر معاویہ رضی اللہ عنہ کے نعرے لگائے ہیں  ۔,toxic,offensive,"{بےوقوف ملحد, ہٹ دھرمی}","['انجینئر', 'صاحب', 'نے', 'کچھ', 'ٹھیک', 'باتوں', 'میں', 'غلط', 'اور', 'جھوٹی', 'باتیں', 'بھی', 'ملائی', 'ہیں', '۔', 'امیر', 'اہل', 'سنت', 'مولانا', 'محمد', 'الیاس', 'قادری', 'حفظہ', 'اللہ', 'تعالٰی', 'نے', 'ملوکیت', 'کا', 'نہیں', 'بلکہ', 'شرف', 'صحابیت', 'کا', 'دفاع', 'کیا', 'ہے', '۔', 'یہ', 'سراسر', 'بہتان', 'ہے', 'کہ', 'انھوں', 'نے', 'عالمی', 'ایجنسیوں', 'کی', 'وجہ', 'سے', 'امیر', 'معاویہ', 'رضی', 'اللہ', 'عنہ', 'کے', 'نعرے', 'لگائے', 'ہیں', '۔']",['غلط اور جھوٹی باتیں بھی ملائی'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3959,مقتول تو ہے ہی رض ، قاتل کہاں سے رض ہوگیا مرزا جی ہوش پکڑو,toxic,offensive,"{پ, ھان لوگ}","['مقتول', 'تو', 'ہے', 'ہی', 'رض', '،', 'قاتل', 'کہاں', 'سے', 'رض', 'ہوگیا', 'مرزا', 'جی', 'ہوش', 'پکڑو']",['رض'],"['O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O']"
3960,کُتے کو نہلانے سے کُتا پاک نہیں ہوتا ، بلکہ نہلانے والا نجس ہوجاتا ہے ، اسی طرح یزید اور معاویہ کو رضی اللہ کہنے سے یہ پاک نہیں ہوتے بلکہ کہنے والا نجس ہوجاتا ہے,toxic,hate,"{پ, ھان}","['کُتے', 'کو', 'نہلانے', 'سے', 'کُتا', 'پاک', 'نہیں', 'ہوتا', '،', 'بلکہ', 'نہلانے', 'والا', 'نجس', 'ہوجاتا', 'ہے', '،', 'اسی', 'طرح', 'یزید', 'اور', 'معاویہ', 'کو', 'رضی', 'اللہ', 'کہنے', 'سے', 'یہ', 'پاک', 'نہیں', 'ہوتے', 'بلکہ', 'کہنے', 'والا', 'نجس', 'ہوجاتا', 'ہے']","['کُتے', 'کُتا', 'نجس', 'نجس']","['B-Toxic', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O']"
3961,ان ملاں کی تربیت ہی اتنی ہے,toxic,offensive,{پ},"['ان', 'ملاں', 'کی', 'تربیت', 'ہی', 'اتنی', 'ہے']",['ملاں کی تربیت ہی اتنی ہے'],"['O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic']"
3962,اگر کچھ بھی نہیں محمد علی کی باتوں میں *پھر جعلی پیروں اور ملاں میں کھلبلی کیوں ہے,toxic,offensive,{پائجما},"['اگر', 'کچھ', 'بھی', 'نہیں', 'محمد', 'علی', 'کی', 'باتوں', 'میں', 'پھر', 'جعلی', 'پیروں', 'اور', 'ملاں', 'میں', 'کھلبلی', 'کیوں', 'ہے']",['جعلی پیروں'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O']"
3963,ملاں سو,toxic,offensive,"{پاپر, جہلمی کافر}","['ملاں', 'سو']",['ملاں سو'],"['B-Toxic', 'I-Toxic']"
3964,یہ ملاں کا اخلا دیکھو یہ ہیں دین تبلیغ کرنے والا استغفار ایسے بابوں کو تو جیل کی سلاخوں کے پیچھے ھونا چاہئے,toxic,hate,{پاجا},"['یہ', 'ملاں', 'کا', 'اخلا', 'دیکھو', 'یہ', 'ہیں', 'دین', 'تبلیغ', 'کرنے', 'والا', 'استغفار', 'ایسے', 'بابوں', 'کو', 'تو', 'جیل', 'کی', 'سلاخوں', 'کے', 'پیچھے', 'ھونا', 'چاہئے']",['ملاں کا اخلا'],"['O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3965,صحابہ کرام رضی اللہ  بھی کہتے تھے یا رسول اللہ ص  آپ  پہ ہمارے ماں باپ  قربان اس کا یہ ہی مطلب ہے۔ علی بھائی  ہیرو دین کے باقی مولوی صفرصفرصفرصفرصفرصفرصفرصفرصفرصفر,toxic,offensive,"{پادری بدعتی, سٹھیا ہوا بڈھا, لٹیرا, کہانی باز جاہل}","['صحابہ', 'کرام', 'رضی', 'اللہ', 'بھی', 'کہتے', 'تھے', 'یا', 'رسول', 'اللہ', 'ص', 'آپ', 'پہ', 'ہمارے', 'ماں', 'باپ', 'قربان', 'اس', 'کا', 'یہ', 'ہی', 'مطلب', 'ہے', '۔', 'علی', 'بھائی', 'ہیرو', 'دین', 'کے', 'باقی', 'مولوی', 'صفرصفرصفرصفرصفرصفرصفرصفرصفرصفر']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3966,"چلو معاویہ کا نام لکھتے ہیں 
مجوسیوں کے دل جلاتے ہیں 
معاویہ رضی اللہ 
معاویہ رضی اللہ 
معاویہ رضی اللہ 
زندہ باد زندہ باد زندہ باد",toxic,offensive,"{پادری پادی, باغی, باغی تیرباپ باغی, باغی, باغی}","['چلو', 'معاویہ', 'کا', 'نام', 'لکھتے', 'ہیں', 'مجوسیوں', 'کے', 'دل', 'جلاتے', 'ہیں', 'معاویہ', 'رضی', 'اللہ', 'معاویہ', 'رضی', 'اللہ', 'معاویہ', 'رضی', 'اللہ', 'زندہ', 'باد', 'زندہ', 'باد', 'زندہ', 'باد']",['مجوسیوں کے دل جلاتے ہیں'],"['O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3967,جو نبی کے یار سیدنا امیر معاویہ رضی اللہ تعالیٰ عنہ اور دوسرے صحابہ کرام رضوان اللہ علیہم اجمعین پے بھونکے وہ کہاں اللہ اور رسول کی مان رہا ہے,toxic,offensive,{پادری جاھل کے},"['جو', 'نبی', 'کے', 'یار', 'سیدنا', 'امیر', 'معاویہ', 'رضی', 'اللہ', 'تعالیٰ', 'عنہ', 'اور', 'دوسرے', 'صحابہ', 'کرام', 'رضوان', 'اللہ', 'علیہم', 'اجمعین', 'پے', 'بھونکے', 'وہ', 'کہاں', 'اللہ', 'اور', 'رسول', 'کی', 'مان', 'رہا', 'ہے']",[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
